,X,Y,Z
hDenV1/Colombia/SAN-UIS-0000011/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000012/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000013/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000014/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000015/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000016/2015,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000017/2015,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000018/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000019/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000020/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000028/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000029/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000030/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000031/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000034/2014,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000040/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000041/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000043/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000046/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000047/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000048/2014,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000050/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000051/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000052/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000054/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000055/2015,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000056/2013,-0.005657802355884952,0.021174565960439238,0.011284896758803889
hDenV1/Colombia/SAN-UIS-0000057/2014,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-0000059/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00001/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00002/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00003/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00004/2008,-0.005732924789972391,0.019486363789703535,0.012901779848026535
hDenV1/Colombia/SAN-UIS-00016/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00017/2007,-0.007957725057639722,0.023315136665503205,0.010535220457566856
hDenV1/Colombia/SAN-UIS-00018/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00019/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00021/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00022/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00023/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00024/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00025/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00026/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00027/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00028/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00029/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00030/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00031/2004,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00032/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00033/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00035/2008,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00036/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00050/2001,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UIS-00051/2002,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UR-F15030291/2014,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UR-LV121086/2010,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UR-LV122007/2009,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/SAN-UR-P201080030/2015,0.05451545775296627,0.026472904624442045,0.07654533269502811
hDenV1/Colombia/SAN-Yale-DH141-P2/2004,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2300876/2023,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2306001/2023,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400035/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400054/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400146/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400227/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400262/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400298/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2400368/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2401121/2024,-0.004922548708202306,0.02539612078818822,0.011440495080561696
hDenV1/Colombia/VAC-LSPVAC-2401601/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2401811/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2401935/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2402024/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2402457/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2402566/2024,0.0022211145104830622,0.024253923388783093,0.022655711885630595
hDenV1/Colombia/VAC-LSPVAC-2402583/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2402847/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2403830/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2404263/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2404314/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2404461/2024,0.0022211145104830622,0.024253923388783093,0.022655711885630595
hDenV1/Colombia/VAC-LSPVAC-2404681/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2404789/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405179/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405205/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405404/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405498/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405525/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405553/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405625/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405690/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405731/2024,0.0022211145104830622,0.024253923388783093,0.022655711885630595
hDenV1/Colombia/VAC-LSPVAC-2405754/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2405774/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2407081-VI/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2407539-VI/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/VAC-LSPVAC-2409164-VI/2024,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-BNITM-363/2018,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-BROAD-0000007/2005,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-CDC-002/2007,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-AFI007673/2019,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC063/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC087/2021,-0.009927597460657765,0.019989786638943297,0.01101846966258029
hDenV1/Colombia/un-FUAA-DFC088/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC096/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC112/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC114/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC161/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC162/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC177/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC217/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC222/2021,-0.009927597460657765,0.019989786638943297,0.01101846966258029
hDenV1/Colombia/un-FUAA-DFC238/2021,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC245/2022,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC263/2022,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC264/2022,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-FUAA-DFC265/2022,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-INS-424233/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-INS-484930/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-INS-484940/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-INS-484942/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-INS-484948/2016,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000003/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000005/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000006/2012,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-0000008/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000010/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000011/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000014/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000023/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000040/2013,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-0000043/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000045/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000046/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000048/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000049/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000052/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000053/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000060/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000061/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000063/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000068/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000069/2012,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-0000070/2012,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-0000074/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000075/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000076/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000081/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000087/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000088/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000090/2012,-0.01772867859775304,-0.05047047049368566,-0.027391773288826395
hDenV1/Colombia/un-OUCRU-0000092/2012,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-0000093/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-0000095/2012,-0.01772867859775304,-0.05047047049368566,-0.027391773288826395
hDenV1/Colombia/un-OUCRU-0000096/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-1/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101210/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101212/2013,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-101216/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101218/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101219/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-10122/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101220/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101221/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101223/2013,-0.010020844202216992,0.019266900877685466,0.012016920171831152
hDenV1/Colombia/un-OUCRU-101224/2011,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101225/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101226/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101227/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101228/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101229/2013,-0.010020844202216992,0.019266900877685466,0.012016920171831152
hDenV1/Colombia/un-OUCRU-10123/2012,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101230/2013,0.014959309893952045,0.016844912710751114,0.0298803169972983
hDenV1/Colombia/un-OUCRU-101232/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101234/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101235/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101236/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-10124/2013,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-101245/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-10125/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-101253/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-10126/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-10128/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-102/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-103/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-104/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-131/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-132/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-133/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-134/2013,-0.01847282675123604,-0.053352508068708185,-0.02917822823236841
hDenV1/Colombia/un-OUCRU-135/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
hDenV1/Colombia/un-OUCRU-136/2013,0.010630989610295002,0.025428388918013328,0.03243646579412412
