,X,Y,Z
hDenV3/Colombia/VAC-LSPVAC-2407697-VI/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/VAC-LSPVAC-2407990-VI/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CDC-029/2007,0.30807144637217304,-0.16749264014298254,0.22930424875309563
hDenV3/Colombia/un-CIET-00002/2001,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00003/2001,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00004/2002,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00005/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00006/2003,0.22587919778167648,-0.1179040501491717,0.17094863796591053
hDenV3/Colombia/un-CIET-00007/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00008/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00009/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00010/2003,0.2202133663186924,-0.12219374495372352,0.16582329703048065
hDenV3/Colombia/un-CIET-00011/2004,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00012/2004,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00013/2004,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00014/2005,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-CIET-00015/2006,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00016/2006,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00017/2007,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00018/2007,0.21286398897965958,-0.11032997211155103,0.16245480817473906
hDenV3/Colombia/un-CIET-00019/2004,0.30031319828214154,-0.16251435989574,0.22322743250503566
hDenV3/Colombia/un-CIET-00020/2005,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00022/2002,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CIET-00023/2006,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-CNIH-449335/2015,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-CNIH-449686/2015,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CNIH-449982/2015,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-CNIH-476947/2016,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-FNSP-110490373/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-158590270/2002,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-164070271/2002,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-FNSP-182060578/2005,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-223790472/2004,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-312330474/2004,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-34190768/2007,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-FNSP-34540776/2007,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-38320677/2006,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-49430675/2006,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-FNSP-52920369/2003,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-HCB-3123670/2016,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-INS-449241/2015,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-INS-449255/2015,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-INS-449334/2015,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-INS-484832/2016,0.35982346756827516,-0.1984627325739508,0.2642514146416497
hDenV3/Colombia/un-OUCRU-0000001/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000002/2012,0.3328211308090417,-0.18034317569068445,0.24484425516511474
hDenV3/Colombia/un-OUCRU-0000004/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000007/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000009/2013,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-OUCRU-0000013/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000017/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000018/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000019/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000020/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000021/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000022/2012,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000024/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000025/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000026/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000027/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000028/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000030/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000032/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000033/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000034/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000035/2013,0.20336491280868296,-0.10438199077783113,0.1549383857300894
hDenV3/Colombia/un-OUCRU-0000036/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000037/2012,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000038/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000039/2012,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000041/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000054/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000055/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000056/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000057/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000059/2013,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-OUCRU-0000079/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000082/2013,0.4853216414338474,-0.2742200233416015,0.34876241414712544
hDenV3/Colombia/un-OUCRU-0000083/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000084/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000089/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000099/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000100/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000101/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000102/2013,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000103/2012,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000105/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-0000106/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000108/2012,0.22834643546345043,-0.117925072525117,0.17229917980979978
hDenV3/Colombia/un-OUCRU-0000110/2013,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-OUCRU-0000111/2013,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-OUCRU-0000112/2013,0.1860316724557352,-0.09293898201044817,0.14213758260982168
hDenV3/Colombia/un-OUCRU-30121/2012,0.1860316724557352,-0.09293898201044817,0.14213758260982168
hDenV3/Colombia/un-OUCRU-301222/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-OUCRU-603/2012,0.1860316724557352,-0.09293898201044817,0.14213758260982168
hDenV3/Colombia/un-OUCRU-605/2013,0.4155264779364005,-0.23073316911683414,0.30172478679050935
hDenV3/Colombia/un-UIS-0000001/2014,0.16485403861827375,-0.08177254721034344,0.1272331641465628
hDenV3/Colombia/un-UIS-0000002/2015,0.580564597507116,-0.33077123161108285,0.4138812998670832
hDenV3/Colombia/un-UWM-12363/2005,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-UWM-2731/2007,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-UWM-2754/2007,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-UWM-2836/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-UWM-28888/2006,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-UWM-5379/2003,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-UWM-5952/2003,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-UWM-6003/2007,0.9900803205757179,-0.14050244249943816,0.9605181042246292
hDenV3/Colombia/un-UWM-7370/2006,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-UWM-JAC/2009,0.7104316766710858,-0.39791654836100004,0.5006622187183002
hDenV3/Colombia/un-Yale-DH163/2003,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02322/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02335/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02341/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02343/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02344/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02369/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02374/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02381/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02396/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02411/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02415/2023,0.13276923536738858,-0.06330837927213435,0.10381634189818482
hDenV3/Colombia/un-Yale-DN02422/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02433/2023,0.30861293894088393,-0.16747271114421197,0.22896891761157873
hDenV3/Colombia/un-Yale-DN02462/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02464/2023,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02469/2023,0.35982356370426066,-0.19835183549104599,0.26409619178626875
hDenV3/Colombia/un-Yale-DN02477/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02502/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02514/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02539/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02561/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02564/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02576/2024,0.35982356370426066,-0.19835183549104599,0.26409619178626875
hDenV3/Colombia/un-Yale-DN02580/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02581/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02583/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02586/2024,0.35982356370426066,-0.19835183549104599,0.26409619178626875
hDenV3/Colombia/un-Yale-DN02694/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02716/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02760/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02773/2024,0.30031319828214154,-0.16251435989574,0.22322743250503566
hDenV3/Colombia/un-Yale-DN02774/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02780/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02782/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02783/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02785/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02798/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02819/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02824/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02848/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02850/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
hDenV3/Colombia/un-Yale-DN02852/2024,0.39884556389420994,-0.22208543952140097,0.290853674024076
